Sales,Profit,Order Year
278.82,125.469,2015
133.38,58.6872,2016
47.952,16.1838,2015
16.74,4.3524,2016
10.848,3.5256,2017
18.544,3.0134,2017
180.98,47.0548,2017
99.98,42.9914,2017
34.95,15.378,2016
152,69.92,2016
92.52,18.504,2014
8.56,2.4824,2016
45.36,21.7728,2016
1421.664,-195.4788,2016
8.96,2.7776,2014
579.95,168.1855,2014
29.12,12.5216,2014
1202.94,300.735,2014
7.92,3.564,2016
36.192,2.7144,2016
147.184,-29.4368,2017
408.422,-5.8346,2015
382.116,-92.7996,2015
68.6,6.0025,2015
435.504,48.9942,2015
11.168,3.7692,2015
72,12.96,2017
655.9,275.478,2017
603.92,181.176,2017
513.024,12.8256,2016
487.92,136.6176,2016
15.24,5.334,2016
209.97,71.3898,2016
62.94,30.2112,2016
25.92,7.776,2016
10.368,3.6288,2017
95.736,20.3439,2017
900.08,117.0104,2016
201.584,20.1584,2014
3.392,-5.088,2014
193.0656,-19.8744,2014
15.552,5.4432,2014
11.648,4.0768,2014
418.8,-97.72,2014
509.488,-127.372,2014
825.174,-117.882,2017
17.76,5.55,2017
6.912,0.864,2017
66.3,8.619,2016
30.816,9.63,2016
44.784,4.4784,2016
569.536,64.0728,2016
796.425,-525.6405,2015
12.832,4.3308,2015
40.46,19.8254,2016
404.94,109.3338,2016
116,29,2016
657.552,49.3164,2016
599.97,257.9871,2017
38.97,0.7794,2017
45.84,22.0032,2017
38.24,-9.56,2016
87.168,10.896,2015
21.4,6.206,2016
54.9,15.372,2016
287.968,97.1892,2014
13.12,3.8048,2014
10.75,3.5475,2014
11.62,3.6022,2014
40.74,0.4074,2016
83.25,14.985,2014
9.45,4.536,2014
20.65,9.499,2014
45.36,21.7728,2014
5.352,1.6056,2016
99.372,-7.098,2016
2.672,0.3674,2016
28.672,10.3936,2017
29.312,-74.7456,2017
105.98,4.2392,2017
35.06,10.518,2017
33.94,9.1638,2017
30,14.4,2017
45.528,15.9348,2016
844.116,-36.1764,2016
812.736,60.9552,2016
7.476,-5.9808,2017
330.4,85.904,2014
604.752,37.797,2014
45.36,21.7728,2017
10.128,3.6714,2017
21.792,7.6272,2017
439.8,145.134,2017
8.256,0.6192,2017
25.56,-20.448,2017
4.368,-3.0576,2017
11.52,3.744,2017
12.96,6.2208,2016
3.96,0.0792,2016
1577.94,757.4112,2017
15.008,-12.0064,2016
59.98,26.3912,2017
2395.2,209.58,2017
1687.8,742.632,2017
7.992,2.6973,2017
5.184,1.8144,2017
11.68,5.4896,2017
104.8,26.2,2017
14.496,4.8924,2015
4.784,1.5548,2016
4.73,2.3177,2016
7.89,0.3156,2016
65.5,32.095,2016
2430.08,388.8128,2016
104.85,50.328,2017
3.9,1.521,2015
801.96,200.49,2015
191.96,32.6332,2015
2.61,1.2006,2015
5.96,1.6688,2017
1169.694,-253.4337,2017
1665.62,33.3124,2017
2.88,1.4112,2017
1443.96,375.4296,2017
2.92,0.365,2014
465.18,120.9468,2016
22.428,-17.9424,2016
37.52,3.752,2016
2.624,0.4264,2017
15.552,5.4432,2014
64.704,-4.8528,2014
17.472,5.0232,2014
135.516,-31.6204,2014
431.928,64.7892,2017
12.448,3.89,2014
657.93,-93.99,2014
277.4,133.152,2017
25.16,8.5544,2017
91.92,31.2528,2017
29.34,13.4964,2016
139.44,47.061,2014
6.912,2.5056,2014
27.096,2.0322,2014
177.568,-37.7332,2014
58.416,16.7946,2016
16.448,5.5512,2015
36.784,10.5754,2015
718.116,-71.8116,2017
31.776,8.7384,2017
9.555,-7.3255,2016
487.984,152.495,2017
5.56,1.7375,2017
217.85,65.355,2017
40.776,4.5873,2016
63.936,5.5944,2016
142.4,52.688,2014
7.16,3.4368,2014
681.408,42.588,2017
3.52,1.0208,2017
5.58,1.395,2017
36.32,10.896,2017
2060.744,643.9825,2014
52.272,9.801,2017
213.136,23.9778,2017
69.52,19.4656,2017
763.44,45.8064,2017
9.216,3.3408,2016
41.958,-9.7902,2016
89.568,32.4684,2016
22.248,7.5087,2016
334.88,29.302,2016
148.288,29.6576,2016
4.624,1.6762,2016
178.92,-29.0745,2016
69.888,-46.592,2016
487.984,152.495,2014
47.3,12.298,2014
4.13,1.1564,2014
155.12,50.414,2014
6.48,3.1752,2014
15.52,4.5008,2014
2.946,-2.0622,2015
55.104,18.5976,2015
104.88,41.952,2017
34.7,12.492,2017
33.72,15.5112,2017
14.94,7.0218,2017
638.73,166.0698,2017
113.568,-21.294,2017
9.096,1.7055,2017
8.688,2.9322,2015
30.88,3.86,2015
6.408,1.4418,2015
33.8,4.225,2016
377.97,94.4925,2016
258.9,93.204,2017
24.56,11.5432,2017
27.888,9.0636,2014
6.456,-4.5192,2014
52.68,19.755,2014
13.88,-2.6025,2014
103.92,-18.186,2014
11.52,3.744,2014
10.368,3.6288,2014
39.072,2.9304,2014
8.872,3.2161,2016
121.104,-100.92,2016
127.372,-30.9332,2017
47.952,16.1838,2017
44.46,14.6718,2015
15.8,5.056,2015
464.97,209.2365,2015
181.96,20.0156,2015
12.39,5.6994,2015
84.09,42.045,2015
79.36,32.5376,2015
153.36,70.5456,2015
43.68,21.4032,2015
98.21,28.4809,2015
9.84,3.2472,2016
2.694,-2.245,2016
25.344,7.92,2017
43.92,15.921,2017
59.994,-45.9954,2015
439.992,164.997,2015
87.96,30.786,2015
15.488,3.6784,2015
232.96,116.48,2016
66.54,32.6046,2016
43.26,14.2758,2016
141.96,22.7136,2015
79.4,5.955,2014
163.96,70.5028,2017
37.93,6.8274,2017
15.168,3.792,2016
24.78,6.9384,2015
19.14,8.8044,2015
899.97,314.9895,2015
32.4,15.552,2015
23.832,6.5538,2017
6.368,-2.5472,2014
34.176,-87.1488,2014
5.544,1.6632,2014
510.24,6.378,2017
204.95,100.4255,2017
11.54,3.462,2017
162.6,34.146,2017
45.68,21.0128,2014
603.92,45.294,2014
23.55,1.1775,2017
5.04,0.1512,2016
249.95,107.4785,2016
33.4,12.358,2016
18.92,7.3788,2016
15.42,6.939,2016
35.712,2.232,2017
551.985,-459.9875,2014
7.056,2.205,2017
18.72,3.51,2016
360.38,93.6988,2016
11.16,2.79,2016
14.94,6.8724,2016
41.96,7.9724,2015
636.86,0,2015
499.99,129.9974,2015
1259.93,327.5818,2015
65.08,31.8892,2015
26.38,12.1348,2017
71.97,16.5531,2017
129.98,62.3904,2016
32.54,15.9446,2016
10.9,3.052,2016
59.98,25.1916,2016
61.929,23.3954,2016
16.52,7.5992,2016
60.12,28.8576,2016
49.536,17.3376,2016
11.85,3.792,2014
118.25,34.2925,2016
368.97,81.1734,2016
198.46,99.23,2017
321.92,96.576,2017
879.984,329.994,2017
28.4,8.236,2017
230.28,23.028,2017
116.28,56.9772,2017
841.568,294.5488,2017
354.9,17.745,2017
42.784,15.5092,2016
563.43,-56.343,2016
111.104,8.3328,2016
11.68,5.4896,2015
16.9,5.07,2015
24.4,10.248,2015
87.6,42.048,2017
241.96,24.196,2016
8.52,4.1748,2016
1.788,-3.0396,2017
99.372,-1.4196,2016
1.344,0.504,2016
119.96,11.996,2015
1013.832,101.3832,2014
1.984,0.6696,2014
2003.52,-325.572,2016
82.368,-19.5624,2016
62.91,22.6476,2014
6.912,2.3328,2014
383.976,81.5949,2014
10.368,3.6288,2014
335.944,41.993,2014
665.88,106.5408,2015
71.976,8.997,2017
37.94,18.2112,2017
273.96,10.9584,2014
269.982,40.4973,2015
8.904,3.339,2017
720.064,-63.0056,2017
41.424,8.2848,2017
3.132,-2.61,2017
1085.42,282.2092,2016
3.912,1.0269,2016
62.376,7.0173,2016
29.05,9.0055,2016
180.96,67.86,2014
4.419,-3.3879,2015
16.032,2.2044,2015
29.79,12.5118,2015
57.23,14.3075,2014
333,-16.65,2014
36.44,12.0252,2014
251.64,88.074,2017
523.764,-192.0468,2017
1359.96,118.9965,2017
102.592,10.2592,2016
22.704,5.9598,2016
93.024,33.7212,2016
12.768,1.4364,2016
35.008,13.128,2016
39.152,14.682,2016
11.76,1.323,2015
5.238,-4.0158,2015
4.662,-3.7296,2015
523.92,-72.039,2015
100.792,10.0792,2015
146.136,16.4403,2015
25.06,11.7782,2017
19.824,6.4428,2015
823.96,51.4975,2016
15.984,4.995,2016
801.96,200.49,2015
59.97,0,2015
1056.86,306.4894,2015
12.816,4.3254,2017
314.352,-15.7176,2017
18.98,8.9206,2017
18.24,6.156,2017
991.2,257.712,2015
879.984,329.994,2015
12.96,4.536,2015
107.44,10.744,2014
1458.65,423.0085,2017
26.64,7.4592,2017
476.8,119.2,2017
87.444,18.4604,2017
76.14,26.649,2015
19.96,9.3812,2015
1049.97,-209.994,2014
611.058,-34.9176,2014
2.368,0.8288,2014
19.008,6.8904,2014
911.984,113.998,2014
674.352,-109.5822,2014
134.01,36.1827,2014
170.97,70.0977,2014
170.352,10.647,2014
7.184,2.245,2014
6.28,0.0628,2014
480.74,14.4222,2014
616.998,-36.294,2014
141.4,38.178,2014
501.81,0,2017
691.96,318.3016,2017
34.95,15.378,2017
85.96,40.4012,2015
85.3,14.501,2015
33.568,-53.7088,2017
4.95,2.178,2017
26.4,0,2017
3.564,-6.237,2017
823.96,51.4975,2017
10.272,0.8988,2017
447.944,89.5888,2014
480.96,-269.3376,2017
124.792,10.9193,2017
40.176,14.5638,2014
10.896,3.9498,2014
10.64,2.7664,2017
151.96,-182.352,2015
238,38.08,2014
155.34,55.9224,2017
148.32,63.7776,2015
240.784,27.0882,2015
191.968,16.7972,2015
11.56,5.6644,2015
11.8,5.664,2015
842.352,42.1176,2015
23.472,7.6284,2016
86.058,-63.1092,2016
108.784,6.799,2016
10.272,3.21,2016
38.19,-26.733,2016
49.632,3.7224,2014
52.096,3.9072,2014
9.568,2.99,2015
82.368,-19.5624,2015
364.704,-36.4704,2015
40.256,11.0704,2015
4.368,0.3822,2014
12.128,-20.6176,2017
134.85,37.758,2016
8.56,2.6536,2014
239.97,67.1916,2014
356.94,107.082,2014
659.9,217.767,2016
1684.752,210.594,2016
559.92,190.3728,2016
279.944,48.9902,2016
9.98,-16.467,2014
48.9,18.093,2017
3.552,1.2432,2017
15.552,5.4432,2017
2.368,0.8288,2017
127.984,25.5968,2017
10.368,3.6288,2015
47.984,-1.1996,2015
270.34,75.6952,2015
98.112,18.396,2015
563.808,21.1428,2015
10.428,-6.952,2015
547.136,-68.392,2015
14.85,-3.2175,2015
41.988,-9.7972,2015
7.584,2.37,2015
352.45,-211.47,2015
470.376,52.9173,2017
19.44,9.3312,2017
9.82,3.2406,2017
801.6,-448.896,2017
161.568,10.098,2017
16.096,5.2312,2017
7.656,-6.1248,2017
311.976,-42.8967,2017
61.68,16.6536,2015
63.96,30.7008,2015
359.976,35.9976,2016
25.344,7.92,2017
26.72,9.352,2017
30.28,1.2112,2014
57.93,16.2204,2014
35.34,13.4292,2014
137.24,46.3185,2014
241.332,-14.196,2016
5.184,1.8792,2016
145.544,16.3737,2016
5.472,1.6416,2016
47.984,13.1956,2016
9.4,2.726,2017
74,37,2017
201.584,12.599,2017
28.752,9.3444,2015
27.216,9.8658,2015
197.372,-25.3764,2015
1424.9,356.225,2016
14.56,6.2608,2017
3.048,1.0287,2017
25.92,9.072,2017
835.17,16.7034,2016
17.34,8.4966,2016
44.384,15.5344,2017
2.944,-0.6624,2017
6.368,1.0348,2016
48.848,15.8756,2016
19.648,6.6312,2016
255.108,-18.222,2016
17.248,6.0368,2014
159.984,13.9986,2016
12.7,5.842,2017
5.47,2.3521,2014
79.36,23.808,2014
22.14,6.4206,2016
11.277,-8.6457,2016
4.448,0.3336,2016
44.76,14.547,2016
38.28,17.6088,2015
149.95,44.985,2015
12.84,3.4668,2017
44.67,12.0609,2017
7.872,0.8856,2016
7.872,0.8856,2014
88.04,22.8904,2016
40.635,-32.508,2016
5.728,-9.1648,2015
42.24,13.2,2015
53.82,24.219,2014
79.36,20.6336,2015
13.48,6.74,2016
29.8,9.3125,2016
414,124.2,2016
41.328,14.9814,2016
39.92,11.1776,2016
8.94,4.1124,2017
84.784,-20.1362,2017
53.316,-19.5492,2014
56.52,15.8256,2014
22.77,9.7911,2017
287.968,-3.5996,2016
2799.96,944.9865,2016
48.94,24.47,2016
257.499,24.2352,2016
2591.56,621.9744,2017
41.95,10.4875,2017
79.12,13.846,2016
52.96,20.1248,2014
286.344,-64.4274,2014
63.552,14.2992,2015
41.376,4.6548,2015
172.704,10.794,2015
512.94,97.4586,2015
860.93,189.4046,2015
769.95,223.2855,2015
14.98,4.494,2015
373.08,82.0776,2015
231.92,5.798,2015
63.47,19.041,2014
345,58.65,2014
637.896,-127.5792,2016
287.91,33.5895,2016
36.6,11.895,2016
1.78,0.4984,2015
25.92,12.4416,2015
101.94,21.4074,2015
6.848,0.5992,2015
474.43,199.2606,2017
8.448,2.64,2017
39.296,3.9296,2017
17.12,4.9648,2015
542.94,152.0232,2015
8.64,4.2336,2015
193.8,94.962,2015
21.4,9.63,2015
97.88,48.94,2015
251.91,47.8629,2015
25.86,6.7236,2015
170.058,-4.8588,2014
82.782,-15.1767,2014
853.93,0,2014
556.665,6.549,2017
95.84,34.742,2017
29.664,10.0116,2017
9.184,2.87,2017
153.584,13.4386,2017
12.864,-22.512,2017
479.97,239.985,2017
232.88,60.5488,2017
236.88,66.3264,2016
29.9,14.651,2016
100,21,2016
18.693,-14.3313,2016
383.952,76.7904,2016
24.816,1.551,2015
24.9,8.217,2014
21.12,9.504,2014
767.952,287.982,2014
14.352,4.6644,2014
191.976,19.1976,2014
274.77,126.3942,2014
70.56,23.9904,2014
204.85,57.358,2015
9.156,-13.734,2015
23.992,-62.3792,2017
80.88,39.6312,2015
599.9,191.968,2015
276.69,49.8042,2017
172.764,32.6332,2017
4.224,1.4784,2014
409.272,-81.8544,2014
55.44,18.018,2014
20.928,6.8016,2014
1801.632,-337.806,2014
67.176,-20.1528,2014
646.2,-8.0775,2014
72.744,-15.4581,2015
572.16,35.76,2015
68.112,17.8794,2016
25.032,7.8225,2015
39.992,7.4985,2016
20.016,1.7514,2014
3.104,0.3492,2014
7.52,1.41,2014
10.272,0.8988,2014
47.808,15.5376,2014
978.84,110.1195,2014
13.14,-21.681,2016
10.024,-16.5396,2016
156.3728,-52.8908,2016
999.98,449.991,2015
821.94,213.7044,2015
220.064,55.016,2017
339.136,0,2017
7.04,3.3088,2015
5.04,0.2016,2015
116.28,56.9772,2015
47.976,4.7976,2015
60.048,22.518,2016
5.022,-3.5154,2016
182.994,-320.2395,2017
10.272,3.21,2017
7.857,-6.0237,2017
302.384,30.2384,2016
20.952,7.0713,2016
11.784,3.9771,2016
638.82,172.4814,2014
20.7,9.936,2016
10.95,3.285,2016
14.352,4.6644,2016
221.024,-55.256,2017
3080,1416.8,2015
79.96,18.3908,2015
587.97,170.5113,2015
32.4,15.552,2014
404.9,16.196,2014
9449.95,4630.4755,2014
12.94,6.47,2014
2.264,-5.2072,2017
0.444,-1.11,2017
146.176,47.5072,2017
15.92,7.0048,2017
159.96,17.9955,2017
13.76,4.644,2017
4.312,-6.8992,2016
13.96,0.2792,2015
27.414,-14.1639,2015
73.98,19.9746,2015
160.98,20.9274,2015
17.34,8.4966,2015
3.28,0.9512,2015
8.856,2.9889,2015
158.376,13.8579,2015
1219.96,381.2375,2016
3.168,0.99,2015
19.44,9.3312,2015
454.86,54.5832,2015
91.392,29.7024,2015
19.04,-1.428,2017
37.44,16.848,2017
37.59,17.6673,2017
26.032,9.4366,2017
35.91,9.6957,2014
91.032,-2.2758,2017
54.66,18.0378,2017
67.344,7.5762,2014
2624.985,-944.9946,2014
73.28,21.2512,2015
14.48,-23.892,2014
11.952,4.0338,2015
15.552,5.6376,2015
45,21.6,2014
209.97,90.2871,2014
112.12,42.045,2017
1575.14,204.7682,2017
25.06,12.53,2017
6.924,-10.386,2016
37.392,2.337,2017
79.12,13.846,2017
18.9,8.694,2016
57.42,26.4132,2014
12.74,5.733,2017
8.82,2.3814,2017
120.784,-13.5882,2017
322.59,64.518,2015
9.762,-15.1311,2017
13.72,1.2005,2017
55.2,-2.07,2017
259.136,-58.3056,2017
29.24,9.8685,2017
15.552,5.4432,2017
4.896,1.6524,2017
38.088,-27.9312,2016
2.808,-1.9656,2016
47.984,0.5998,2015
26.064,-19.9824,2015
15.696,5.1012,2014
12.84,3.7236,2016
539.97,134.9925,2017
22.58,5.8708,2017
16.52,7.5992,2015
671.94,315.8118,2015
169.064,-14.7931,2017
168.624,14.7546,2017
19.44,9.3312,2015
31.92,8.2992,2014
433.568,-65.0352,2014
31.104,10.8864,2015
54.816,17.8152,2015
48.86,0.9772,2017
14.2,6.532,2016
12.96,6.2208,2016
58.34,28.0032,2016
56.3,15.764,2015
629.95,163.787,2014
122.97,60.2553,2014
46.35,21.7845,2016
14.976,5.4288,2017
4.24,-6.36,2017
319.96,115.1856,2017
17.04,7.668,2017
344.91,10.3473,2017
81.94,20.485,2016
98.16,9.816,2016
6.874,-10.6547,2017
1.996,-3.2934,2017
8.928,0.6696,2017
9.99,4.4955,2016
10499.97,5039.9856,2017
21.12,6.6,2015
696.42,160.1766,2015
304.776,22.8582,2015
51.98,15.0742,2015
24.7,10.374,2016
21.93,10.3071,2015
394.816,93.7688,2016
18.192,-14.5536,2016
7.31,3.4357,2015
799.984,249.995,2015
41.28,18.9888,2015
184.66,84.9436,2015
49.25,18.715,2014
10.16,4.7752,2014
14.76,4.2804,2014
34.08,15.6768,2014
17.67,7.7748,2014
1604.9,481.47,2014
385.686,-60.6078,2014
15.984,4.995,2017
9.42,4.239,2014
6.56,1.9024,2014
24.56,11.5432,2014
128.4,64.2,2016
62.28,29.2716,2014
9.24,4.4352,2015
482.664,85.176,2017
4799.984,359.9988,2017
37.94,18.2112,2017
18.288,6.6294,2017
385.8,130.2075,2017
102.96,1.0296,2017
174.42,41.8608,2017
1.964,-3.2406,2016
94.428,-42.4926,2014
45.92,21.5824,2017
61.584,-6.9282,2015
22.48,10.3408,2016
332.028,-348.6294,2017
11.394,-17.6607,2017
15.552,5.6376,2017
31.104,11.2752,2017
6.316,-10.4214,2017
11.352,4.1151,2014
20.808,7.0227,2014
11.416,-18.8364,2016
9.408,0.7056,2017
19.83,5.949,2017
209.7,100.656,2017
43.92,11.8584,2014
20.232,6.5754,2014
149.97,5.9988,2016
27.81,13.0707,2016
66.3,8.619,2014
1.64,0.738,2017
1049.2,272.792,2017
20.9,7.524,2017
88.08,40.5168,2016
751.92,150.384,2016
887.103,177.4206,2014
55.944,-13.2867,2015
10.688,2.2712,2015
11.824,1.0346,2015
63.312,20.5764,2017
96.784,-145.176,2017
10.476,-6.8094,2017
9.762,-6.8334,2015
196.784,-22.1382,2016
47.98,23.99,2017
13.05,6.003,2017
63.96,19.8276,2017
80.48,24.144,2017
11.673,-7.782,2017
863.128,-160.2952,2016
3.564,-6.237,2016
956.6648,-225.0976,2016
12.588,-20.1408,2016
171.96,45.1395,2016
871.4,148.138,2017
692.472,190.4298,2015
207.76,85.1816,2016
71.928,6.2937,2017
25.99,7.5371,2017
3.592,1.1225,2015
48.632,-121.58,2015
323.1,61.389,2017
9099.93,2365.9818,2016
9.96,3.2868,2016
25.3,11.891,2016
11.36,5.2256,2014
69.264,14.6224,2014
3.69,1.7343,2014
1103.97,496.7865,2014
246.1328,-76.0116,2015
11.696,3.9474,2015
439.992,164.997,2015
64.784,-12.9568,2017
33.28,-49.92,2015
14.088,4.9308,2015
11.16,2.79,2017
896.328,22.4082,2017
189,68.04,2017
53.982,-10.7964,2017
177.225,-120.513,2017
129.39,54.3438,2017
54.32,0.5432,2017
4367.896,327.5922,2017
49.568,15.49,2017
161.376,12.1032,2017
2.784,0.4176,2017
8.72,2.943,2017
3.912,1.0269,2014
59.752,19.4194,2016
63.92,3.196,2014
383.96,38.396,2014
7.752,2.8101,2016
33.568,11.7488,2016
666.344,66.6344,2014
573.728,-64.5444,2014
21.936,8.226,2014
19.44,9.3312,2014
447.968,139.99,2014
16.78,4.195,2014
20.96,5.24,2015
88.752,27.735,2015
304.23,9.1269,2015
167.86,78.8942,2015
82.38,25.5378,2017
23.976,-5.6943,2014
33.29,7.9896,2014
14.952,-11.9616,2015
323.982,-80.9955,2015
2.286,-1.6764,2015
14.352,0.897,2015
71.976,0.8997,2015
9.21,2.3025,2016
18,8.28,2016
42.93,19.3185,2017
15.552,5.4432,2017
17.92,1.12,2017
19.99,6.7966,2017
22.92,8.022,2017
50.88,14.628,2015
27.312,9.2178,2015
7.92,2.772,2015
14.368,3.9512,2015
107.97,22.6737,2015
113.82,53.4954,2015
5.184,1.8144,2017
16.28,6.512,2014
544.38,157.8702,2017
19.824,6.6906,2017
657.504,-131.5008,2017
99.54,10.9494,2017
199.96,85.9828,2017
631.782,140.396,2016
60.72,26.1096,2016
20.724,-15.1976,2017
415.872,-41.5872,2017
16.768,1.4672,2017
27.12,-4.746,2017
95.84,34.742,2017
12.96,6.2208,2017
19.008,-12.672,2017
1598.058,-1065.372,2015
36.96,12.012,2015
10.368,3.6288,2017
77.72,-66.062,2017
520.464,-14.8704,2017
111.96,54.8604,2016
29.16,8.4564,2017
131.94,35.6238,2017
25.92,8.2944,2017
704.76,162.0948,2017
7.41,3.4827,2017
21.5,7.095,2017
10.528,3.29,2017
20.544,6.42,2017
104.9,50.352,2016
39.68,16.2688,2016
51.75,24.84,2016
11.68,5.4896,2017
159.75,11.1825,2017
103.968,16.8948,2016
303.25,63.6825,2014
270.72,78.5088,2014
1487.04,148.704,2014
17.48,8.2156,2015
71.88,32.346,2015
60.45,16.3215,2015
253.176,-31.647,2015
2.88,-4.464,2015
384.944,-126.4816,2015
153.584,13.4386,2015
913.43,-52.196,2015
43.92,11.8584,2016
25.032,7.8225,2016
46.76,22.4448,2017
183.968,-25.2956,2017
1259.97,327.5922,2017
68.97,19.3116,2017
70.368,6.1572,2016
59.96,21.7355,2016
25.984,-5.1968,2014
27.36,-21.888,2014
361.376,27.1032,2016
172.186,-46.7362,2014
69.008,12.0764,2014
199.9,89.955,2016
901.95,297.6435,2016
971.5,252.59,2016
11.328,2.5488,2016
21.24,8.0712,2014
34.8,2.175,2015
38.976,-2.436,2015
9.08,4.086,2016
314.55,150.984,2016
4.91,2.3077,2016
5.78,2.7166,2014
107.94,30.2232,2014
19.65,9.039,2014
617.97,160.6722,2014
59.7,26.865,2014
387.99,182.3553,2017
575.92,71.99,2014
30.4,15.2,2014
478.24,219.9904,2017
190.848,-21.4704,2014
5.484,-4.0216,2014
40.92,3.069,2015
15.552,2.3328,2014
17.24,4.4824,2017
302.94,75.735,2017
34.75,15.6375,2017
113.94,54.6912,2017
55.98,15.6744,2017
27.18,12.231,2017
1805.88,523.7052,2017
70.95,18.447,2017
20,9.6,2016
7.98,2.0748,2016
24.1,9.158,2016
8.75,2.625,2016
842.94,160.1586,2016
2.182,-3.6003,2016
27.384,2.7384,2016
26.406,-71.2962,2016
10.368,3.6288,2016
23.68,7.4,2016
109.95,36.2835,2016
965.85,135.219,2016
29.2,10.512,2016
32.4,15.552,2016
78.35,36.8245,2014
31.68,14.256,2014
29.12,14.2688,2014
169.45,42.3625,2014
12.56,4.0192,2015
6.48,3.1104,2015
186.69,87.7443,2015
25.4,8.636,2016
43.96,20.6612,2016
1279.165,225.735,2016
27.92,0.5584,2016
129.568,-12.9568,2015
6.368,2.1492,2015
244.55,114.9385,2017
1332.496,-299.8116,2017
32.776,3.2776,2017
147.184,-29.4368,2017
54.384,1.3596,2017
76.776,-58.8616,2017
14.352,5.2026,2017
209.792,26.224,2017
3.304,1.1151,2015
16.38,7.371,2017
167.96,78.9412,2017
321.568,-16.0784,2017
12.96,6.2208,2017
128.058,-23.7822,2017
63.686,-15.4666,2017
239.976,65.9934,2017
344.22,-189.321,2017
15.552,5.4432,2017
21.248,7.4368,2017
8.448,2.64,2017
333.09,23.3163,2017
248.98,54.7756,2017
24.9,11.703,2014
15.26,5.0358,2016
43.32,14.2956,2016
43.584,15.7992,2016
116.28,56.9772,2016
9.296,3.0212,2016
19.44,9.3312,2016
314.55,150.984,2016
16.27,-25.2185,2015
69.12,-14.688,2015
4.47,-7.8225,2015
418.296,5.2287,2017
659.988,109.998,2014
8.128,1.4224,2014
36.288,12.7008,2014
909.72,-51.984,2014
917.9235,75.5937,2017
38.88,19.0512,2017
631.176,-462.8624,2017
12.96,6.2208,2014
12.96,6.2208,2016
23.2,8.12,2016
25.92,9.072,2014
21.312,7.1928,2014
173.656,17.3656,2014
361.96,101.3488,2014
62.85,13.1985,2014
818.376,51.1485,2014
20.34,0.2034,2014
23.99,5.5177,2014
171.288,-6.4233,2017
37.3,17.158,2016
81.96,39.3408,2016
54.792,-40.1808,2016
10.784,0.8088,2016
290.98,75.6548,2016
36.44,12.0252,2017
21.4,10.058,2016
48.664,15.8158,2016
16.56,6.9552,2016
1347.52,84.22,2017
62.31,22.4316,2014
20.32,6.9088,2014
9.432,3.0654,2017
34.86,16.0356,2014
89.34,24.1218,2014
269.98,67.495,2017
99.9,47.952,2017
39.08,14.4596,2017
116.832,33.5892,2017
2.296,-3.9032,2016
408.006,72.5344,2016
40.44,10.5144,2016
122.352,13.7646,2014
15.28,7.4872,2014
